row,aggressors_activations,reads,median_of_time,bitflips
14153,4,4,45028,0
14154,4,4,42540,0
14155,4,4,44977,0
14156,4,4,42371,0
14157,4,4,44942,0
14158,4,4,30701,0
14159,4,4,24371,0
14160,4,4,22512,0
14161,4,4,36567,0
14162,4,4,26633,0
14163,4,4,33306,0
14164,4,4,44470,0
14165,4,4,32589,0
14166,4,4,10089,0
14167,4,4,34704,0
14168,4,4,30002,0
14169,4,4,33797,0
14170,4,4,28138,0
14171,4,4,35682,0
14172,4,4,30039,0
14173,4,4,31860,0
14174,4,4,26398,0
14175,4,4,30908,0
14176,4,4,39335,0
14177,4,4,31590,0
14178,4,4,29173,0
14179,4,4,29295,0
14180,4,4,30225,0
14181,4,4,45038,0
14182,4,4,40448,0
14183,4,4,34505,0
14184,4,4,30055,0
14185,4,4,38331,0
14186,4,4,31041,0
14187,4,4,37439,0
14188,4,4,31023,0
14189,4,4,37389,0
14190,4,4,44567,0
14191,4,4,43274,0
14192,4,4,37363,0
14193,4,4,30009,0
14194,4,4,37499,0
14195,4,4,30085,0
14196,4,4,32262,0
14197,4,4,32718,0
14198,4,4,34580,0
14199,4,4,37376,0
14200,4,4,42988,0
14201,4,4,30800,0
14202,4,4,29956,0
14203,4,4,32455,0
14204,4,4,43377,0
14205,4,4,44805,0
14206,4,4,29994,0
14207,4,4,34076,0
14208,4,4,28945,0
14209,4,4,32483,0
14210,4,4,36113,0
14211,4,4,34760,0
14212,4,4,37575,0
14213,4,4,29903,0
14214,4,4,37495,0
14215,4,4,29666,0
14216,4,4,38713,0
14217,4,4,29029,0
14218,4,4,37479,0
14219,4,4,30576,0
14220,4,4,24374,0
14221,4,4,28371,0
14222,4,4,40659,0
14223,4,4,44004,0
14224,4,4,39899,0
14225,4,4,22608,0
14226,4,4,31715,0
14227,4,4,32672,0
14228,4,4,34873,0
14229,4,4,44878,0
14230,4,4,35524,0
14231,4,4,35262,0
14232,4,4,35407,0
14233,4,4,29084,0
14234,4,4,34197,0
14235,4,4,41854,0
14236,4,4,37319,0
14237,4,4,37435,0
14238,4,4,37396,0
14239,4,4,35605,0
14240,4,4,37357,0
14241,4,4,31702,0
14242,4,4,37135,0
14243,4,4,28596,0
14244,4,4,25383,0
14245,4,4,29347,0
14246,4,4,43099,0
14247,4,4,42965,0
14248,4,4,41871,0
14249,4,4,44787,0
14250,4,4,44748,0
14251,4,4,35909,0
14252,4,4,34690,0
14253,4,4,24644,0
14254,4,4,31836,0
14255,4,4,43174,0
14256,4,4,37152,0
14257,4,4,20802,0
14258,4,4,37317,0
14259,4,4,15169,0
14260,4,4,33926,0
14261,4,4,43256,0
14262,4,4,38996,0
14263,4,4,36144,0
14264,4,4,22103,0
14265,4,4,29873,0
14266,4,4,36395,0
14267,4,4,43806,0
14268,4,4,24211,0
14269,4,4,30038,0
14270,4,4,35279,0
14271,4,4,39360,0
14272,4,4,27707,0
14273,4,4,32720,0
14274,4,4,32454,0
14275,4,4,36114,0
14276,4,4,25190,0
14277,4,4,30178,0
14278,4,4,42239,0
14279,4,4,43533,0
14280,4,4,33284,0
14281,4,4,35843,0
14282,4,4,31190,0
14283,4,4,38869,0
14284,4,4,35952,0
14285,4,4,43028,0
14286,4,4,45761,0
14287,4,4,43226,0
14288,4,4,45206,0
14289,4,4,35554,0
14290,4,4,30441,0
14291,4,4,45068,0
14292,4,4,42132,0
14293,4,4,43416,0
14294,4,4,39780,0
14295,4,4,36566,0
14296,4,4,35713,0
14297,4,4,37614,0
14298,4,4,43944,0
14299,4,4,34154,0
14300,4,4,22762,0
14301,4,4,33009,0
14302,4,4,37639,0
14303,4,4,33597,0
14304,4,4,35503,0
14305,4,4,30114,0
14306,4,4,28912,0
14307,4,4,35434,0
14308,4,4,43828,0
14309,4,4,35293,0
14310,4,4,22701,0
14311,4,4,29428,0
14312,4,4,22813,0
14313,4,4,20132,0
14314,4,4,15558,0
14315,4,4,9294,0
14316,4,4,8789,0
14317,4,4,32175,0
14318,4,4,33145,0
14319,4,4,33479,0
14320,4,4,32187,0
14321,4,4,34264,0
14322,4,4,38283,0
14323,4,4,45114,0
14324,4,4,31339,0
14325,4,4,45043,0
14326,4,4,39059,0
14327,4,4,36298,0
14328,4,4,8527,0
14329,4,4,42179,0
14330,4,4,44090,0
14331,4,4,30200,0
14332,4,4,34716,0
14333,4,4,29124,0
14334,4,4,33297,0
14335,4,4,37200,0
14336,4,4,44978,0
14337,4,4,21337,0
14338,4,4,30669,0
14339,4,4,43888,0
14340,4,4,43474,0
14341,4,4,43126,0
14342,4,4,30010,0
14343,4,4,26593,0
14344,4,4,35562,0
14345,4,4,28248,0
14346,4,4,30615,0
14347,4,4,37455,0
14348,4,4,32089,0
14349,4,4,37402,0
14350,4,4,30450,0
14351,4,4,35475,0
14352,4,4,32858,0
14353,4,4,35877,0
14354,4,4,18869,0
14355,4,4,37687,0
14356,4,4,44769,0
14357,4,4,25171,0
14358,4,4,29695,0
14359,4,4,32446,0
14360,4,4,31100,0
14361,4,4,44668,0
14362,4,4,37439,0
14363,4,4,36089,0
14364,4,4,27317,0
14365,4,4,42242,0
14366,4,4,37604,0
14367,4,4,32152,0
14368,4,4,28623,0
14369,4,4,43279,0
14370,4,4,42382,0
14371,4,4,43651,0
14372,4,4,43233,0
14373,4,4,43265,0
14374,4,4,43685,0
14375,4,4,28898,0
14376,4,4,29661,0
14377,4,4,43334,0
14378,4,4,41931,0
14379,4,4,30740,0
14380,4,4,29709,0
14381,4,4,44857,0
14382,4,4,37362,0
14383,4,4,29835,0
14384,4,4,35829,0
14385,4,4,44897,0
14386,4,4,37639,0
14387,4,4,26138,0
14388,4,4,30942,0
14389,4,4,44876,0
14390,4,4,44831,0
14391,4,4,44828,0
14392,4,4,44855,0
14393,4,4,44842,0
14394,4,4,44826,0
14395,4,4,44810,0
14396,4,4,44836,0
14397,4,4,44895,0
14398,4,4,40366,0
14399,4,4,29825,0
14400,4,4,33923,0
14401,4,4,44851,0
14402,4,4,38012,0
14403,4,4,44855,0
14404,4,4,38770,0
14405,4,4,43549,0
14406,4,4,44791,0
14407,4,4,28220,0
14408,4,4,10022,0
14409,4,4,44795,0
14410,4,4,43114,0
14411,4,4,33363,0
14412,4,4,30083,0
14413,4,4,44723,0
14414,4,4,37907,0
14415,4,4,28116,0
14416,4,4,29866,0
14417,4,4,43435,0
14418,4,4,37436,0
14419,4,4,37289,0
14420,4,4,34821,0
14421,4,4,32866,0
14422,4,4,42275,0
14423,4,4,35167,0
14424,4,4,27161,0
14425,4,4,42112,0
14426,4,4,38929,0
14427,4,4,28165,0
14428,4,4,29558,0
14429,4,4,43380,0
14430,4,4,43549,0
14431,4,4,29006,0
14432,4,4,31777,0
14433,4,4,43762,0
14434,4,4,41980,0
14435,4,4,42115,0
14436,4,4,44648,0
14437,4,4,43824,0
14438,4,4,44710,0
14439,4,4,35789,0
14440,4,4,10555,0
14441,4,4,44719,0
14442,4,4,37933,0
14443,4,4,35319,0
14444,4,4,29524,0
14445,4,4,44715,0
14446,4,4,41835,0
14447,4,4,30581,0
14448,4,4,29934,0
14449,4,4,44696,0
14450,4,4,42619,0
14451,4,4,37218,0
14452,4,4,35092,0
14453,4,4,44541,0
14454,4,4,44655,0
14455,4,4,44604,0
14456,4,4,44579,0
14457,4,4,44511,0
14458,4,4,44482,0
14459,4,4,43523,0
14460,4,4,44141,0
14461,4,4,44660,0
14462,4,4,41298,0
14463,4,4,31358,0
14464,4,4,31536,0
14465,4,4,42251,0
14466,4,4,40774,0
14467,4,4,42183,0
14468,4,4,44122,0
14469,4,4,42524,0
14470,4,4,42273,0
14471,4,4,30344,0
14472,4,4,8681,0
14473,4,4,43976,0
14474,4,4,37754,0
14475,4,4,30238,0
14476,4,4,32526,0
14477,4,4,44639,0
14478,4,4,38147,0
14479,4,4,36234,0
14480,4,4,32899,0
14481,4,4,44554,0
14482,4,4,38096,0
14483,4,4,30811,0
14484,4,4,29690,0
14485,4,4,43422,0
14486,4,4,44486,0
14487,4,4,29671,0
14488,4,4,29750,0
14489,4,4,44544,0
14490,4,4,42352,0
14491,4,4,25939,0
14492,4,4,26179,0
14493,4,4,34983,0
14494,4,4,42834,0
14495,4,4,43407,0
14496,4,4,37913,0
14497,4,4,29623,0
14498,4,4,29746,0
14499,4,4,43730,0
14000,4,8,34119,0
14001,4,8,35537,0
14002,4,8,29751,0
14003,4,8,24195,0
14004,4,8,29601,0
14005,4,8,29543,0
14006,4,8,29009,0
14007,4,8,8553,0
14008,4,8,38152,0
14009,4,8,44318,0
14010,4,8,43707,0
14011,4,8,28055,0
14012,4,8,25680,0
14013,4,8,29384,0
14014,4,8,27847,0
14015,4,8,17386,0
14016,4,8,30068,0
14017,4,8,36342,0
14018,4,8,19049,0
14019,4,8,21553,0
14020,4,8,31294,0
14021,4,8,28082,0
14022,4,8,23096,0
14023,4,8,22422,0
14024,4,8,37559,0
14025,4,8,28112,0
14026,4,8,25948,0
14027,4,8,7576,0
14028,4,8,35896,0
14029,4,8,27380,0
14030,4,8,34989,0
14031,4,8,29675,0
14032,4,8,44146,0
14033,4,8,37015,0
14034,4,8,44075,0
14035,4,8,44099,0
14036,4,8,36711,0
14037,4,8,27803,0
14038,4,8,36803,0
14039,4,8,29104,0
14040,4,8,44044,0
14041,4,8,42069,0
14042,4,8,23013,0
14043,4,8,32449,0
14044,4,8,21452,0
14045,4,8,30501,0
14046,4,8,15162,0
14047,4,8,25876,0
14048,4,8,35031,0
14049,4,8,30899,0
14050,4,8,44161,0
14051,4,8,8324,0
14052,4,8,35161,0
14053,4,8,14640,0
14054,4,8,29449,0
14055,4,8,22023,0
14056,4,8,29504,0
14057,4,8,23918,0
14058,4,8,30767,0
14059,4,8,36838,0
14060,4,8,36358,0
14061,4,8,44154,0
14062,4,8,37818,0
14063,4,8,29658,0
14064,4,8,29515,0
14065,4,8,22567,0
14066,4,8,37681,0
14067,4,8,42687,0
14068,4,8,40848,0
14069,4,8,41190,0
14070,4,8,34965,0
14071,4,8,31853,0
14072,4,8,23716,0
14073,4,8,24967,0
14074,4,8,35241,0
14075,4,8,10269,0
14076,4,8,43565,0
14077,4,8,34907,0
14078,4,8,36750,0
14079,4,8,10382,0
14080,4,8,28164,0
14081,4,8,41132,0
14082,4,8,31757,0
14083,4,8,31488,0
14084,4,8,25977,0
14085,4,8,30426,0
14086,4,8,29285,0
14087,4,8,21894,0
14088,4,8,31175,0
14089,4,8,36617,0
14090,4,8,21092,0
14091,4,8,11448,0
14092,4,8,34420,0
14093,4,8,36673,0
14094,4,8,31325,0
14095,4,8,15681,0
14096,4,8,27447,0
14097,4,8,43947,0
14098,4,8,34119,0
14099,4,8,22327,0
14100,4,8,37766,0
14101,4,8,43944,0
14102,4,8,36549,0
14103,4,8,23834,0
14104,4,8,36507,0
14105,4,8,43894,0
14106,4,8,37053,0
14107,4,8,27922,0
14108,4,8,30441,0
14109,4,8,34569,0
14110,4,8,31805,0
14111,4,8,29174,0
14112,4,8,29111,0
14113,4,8,36623,0
14114,4,8,29201,0
14115,4,8,12979,0
14116,4,8,36825,0
14117,4,8,29524,0
14118,4,8,29469,0
14119,4,8,24162,0
14120,4,8,36918,0
14121,4,8,31710,0
14122,4,8,35086,0
14123,4,8,38272,0
14124,4,8,30833,0
14125,4,8,24166,0
14126,4,8,36528,0
14127,4,8,16613,0
14128,4,8,24883,0
14129,4,8,35112,0
14130,4,8,33508,0
14131,4,8,7416,0
14132,4,8,34403,0
14133,4,8,11624,0
14134,4,8,30400,0
14135,4,8,23870,0
14136,4,8,42545,0
14137,4,8,41566,0
14138,4,8,43863,0
14139,4,8,42603,0
14140,4,8,31829,0
14141,4,8,20607,0
14142,4,8,23121,0
14143,4,8,43883,0
14144,4,8,37208,0
14145,4,8,21975,0
14146,4,8,30295,0
14147,4,8,43899,0
14148,4,8,43001,0
14149,4,8,43892,0
14150,4,8,35725,0
14151,4,8,25620,0
14152,4,8,31647,0
14153,4,8,42420,0
14154,4,8,29494,0
14155,4,8,43832,0
14156,4,8,37117,0
14157,4,8,43893,0
14158,4,8,29063,0
14159,4,8,24948,0
14160,4,8,23764,0
14161,4,8,30194,0
14162,4,8,18448,0
14163,4,8,28845,0
14164,4,8,43576,0
14165,4,8,26464,0
14166,4,8,34768,0
14167,4,8,28729,0
14168,4,8,28412,0
14169,4,8,29447,0
14170,4,8,26043,0
14171,4,8,34572,0
14172,4,8,30259,0
14173,4,8,26156,0
14174,4,8,35427,0
14175,4,8,30759,0
14176,4,8,35033,0
14177,4,8,34587,0
14178,4,8,29442,0
14179,4,8,22062,0
14180,4,8,30096,0
14181,4,8,42691,0
14182,4,8,37837,0
14183,4,8,25540,0
14184,4,8,29880,0
14185,4,8,28123,0
14186,4,8,30289,0
14187,4,8,34881,0
14188,4,8,30450,0
14189,4,8,35435,0
14190,4,8,43585,0
14191,4,8,41618,0
14192,4,8,29233,0
14193,4,8,25956,0
14194,4,8,29284,0
14195,4,8,25338,0
14196,4,8,31032,0
14197,4,8,28289,0
14198,4,8,28943,0
14199,4,8,29208,0
14200,4,8,34687,0
14201,4,8,29134,0
14202,4,8,28875,0
14203,4,8,29196,0
14204,4,8,43531,0
14205,4,8,43747,0
14206,4,8,35500,0
14207,4,8,27422,0
14208,4,8,31058,0
14209,4,8,23767,0
14210,4,8,31255,0
14211,4,8,35102,0
14212,4,8,36667,0
14213,4,8,33319,0
14214,4,8,38431,0
14215,4,8,29220,0
14216,4,8,33497,0
14217,4,8,29269,0
14218,4,8,36153,0
14219,4,8,30390,0
14220,4,8,30049,0
14221,4,8,29131,0
14222,4,8,37830,0
14223,4,8,44025,0
14224,4,8,37358,0
14225,4,8,22552,0
14226,4,8,29136,0
14227,4,8,29385,0
14228,4,8,32150,0
14229,4,8,42179,0
14230,4,8,33479,0
14231,4,8,16690,0
14232,4,8,31651,0
14233,4,8,11619,0
14234,4,8,10955,0
14235,4,8,37304,0
14236,4,8,35897,0
14237,4,8,41672,0
14238,4,8,35984,0
14239,4,8,29127,0
14240,4,8,33403,0
14241,4,8,14919,0
14242,4,8,31098,0
14243,4,8,21730,0
14244,4,8,20054,0
14245,4,8,21769,0
14246,4,8,36613,0
14247,4,8,43700,0
14248,4,8,37097,0
14249,4,8,43740,0
14250,4,8,43664,0
14251,4,8,30124,0
14252,4,8,34304,0
14253,4,8,21834,0
14254,4,8,35842,0
14255,4,8,36716,0
14256,4,8,36240,0
14257,4,8,10273,0
14258,4,8,36920,0
14259,4,8,9225,0
14260,4,8,35957,0
14261,4,8,39364,0
14262,4,8,43293,0
14263,4,8,34343,0
14264,4,8,24532,0
14265,4,8,36106,0
14266,4,8,32032,0
14267,4,8,43792,0
14268,4,8,24757,0
14269,4,8,31076,0
14270,4,8,36516,0
14271,4,8,40408,0
14272,4,8,28486,0
14273,4,8,36794,0
14274,4,8,22060,0
14275,4,8,27978,0
14276,4,8,34282,0
14277,4,8,34744,0
14278,4,8,35161,0
14279,4,8,42196,0
14280,4,8,30577,0
14281,4,8,36802,0
14282,4,8,30486,0
14283,4,8,36823,0
14284,4,8,34545,0
14285,4,8,40754,0
14286,4,8,43671,0
14287,4,8,37185,0
14288,4,8,43137,0
14289,4,8,21504,0
14290,4,8,29625,0
14291,4,8,43730,0
14292,4,8,38431,0
14293,4,8,42116,0
14294,4,8,37513,0
14295,4,8,31635,0
14296,4,8,40575,0
14297,4,8,35649,0
14298,4,8,43552,0
14299,4,8,38102,0
14300,4,8,34737,0
14301,4,8,23615,0
14302,4,8,36045,0
14303,4,8,22985,0
14304,4,8,35007,0
14305,4,8,21010,0
14306,4,8,24828,0
14307,4,8,30458,0
14308,4,8,42067,0
14309,4,8,33579,0
14310,4,8,30019,0
14311,4,8,36050,0
14312,4,8,29701,0
14313,4,8,36525,0
14314,4,8,35689,0
14315,4,8,29235,0
14316,4,8,28963,0
14317,4,8,36568,0
14318,4,8,36036,0
14319,4,8,31159,0
14320,4,8,9023,0
14321,4,8,35073,0
14322,4,8,36109,0
14323,4,8,37423,0
14324,4,8,38065,0
14325,4,8,42214,0
14326,4,8,35155,0
14327,4,8,28129,0
14328,4,8,29257,0
14329,4,8,32826,0
14330,4,8,42168,0
14331,4,8,29449,0
14332,4,8,36355,0
14333,4,8,31439,0
14334,4,8,37197,0
14335,4,8,26384,0
14336,4,8,39519,0
14337,4,8,29205,0
14338,4,8,34315,0
14339,4,8,31875,0
14340,4,8,37433,0
14341,4,8,40048,0
14342,4,8,28111,0
14343,4,8,22111,0
14344,4,8,27623,0
14345,4,8,24916,0
14346,4,8,28888,0
14347,4,8,21077,0
14348,4,8,28799,0
14349,4,8,28762,0
14350,4,8,28990,0
14351,4,8,21392,0
14352,4,8,28891,0
14353,4,8,29038,0
14354,4,8,25461,0
14355,4,8,40457,0
14356,4,8,43341,0
14357,4,8,28813,0
14358,4,8,28819,0
14359,4,8,13914,0
14360,4,8,11911,0
14361,4,8,43338,0
14362,4,8,36945,0
14363,4,8,21679,0
14364,4,8,28855,0
14365,4,8,43360,0
14366,4,8,41373,0
14367,4,8,21701,0
14368,4,8,24587,0
14369,4,8,43425,0
14370,4,8,41515,0
14371,4,8,43415,0
14372,4,8,41787,0
14373,4,8,41864,0
14374,4,8,42259,0
14375,4,8,29623,0
14376,4,8,30824,0
14377,4,8,43461,0
14378,4,8,41429,0
14379,4,8,34143,0
14380,4,8,30998,0
14381,4,8,42173,0
14382,4,8,41506,0
14383,4,8,34870,0
14384,4,8,10183,0
14385,4,8,42214,0
14386,4,8,34358,0
14387,4,8,31680,0
14388,4,8,25530,0
14389,4,8,42185,0
14390,4,8,42135,0
14391,4,8,42192,0
14392,4,8,42085,0
14393,4,8,40119,0
14394,4,8,29053,0
14395,4,8,42172,0
14396,4,8,42195,0
14397,4,8,39404,0
14398,4,8,24484,0
14399,4,8,21216,0
14400,4,8,28668,0
14401,4,8,43126,0
14402,4,8,36812,0
14403,4,8,43073,0
14404,4,8,36045,0
14405,4,8,36686,0
14406,4,8,43095,0
14407,4,8,21519,0
14408,4,8,33573,0
14409,4,8,43124,0
14410,4,8,36084,0
14411,4,8,28768,0
14412,4,8,31254,0
14413,4,8,43108,0
14414,4,8,36547,0
14415,4,8,28617,0
14416,4,8,34836,0
14417,4,8,43082,0
14418,4,8,36922,0
14419,4,8,30538,0
14420,4,8,35597,0
14421,4,8,41066,0
14422,4,8,42208,0
14423,4,8,35139,0
14424,4,8,29706,0
14425,4,8,42318,0
14426,4,8,40084,0
14427,4,8,35171,0
14428,4,8,25858,0
14429,4,8,42207,0
14430,4,8,42292,0
14431,4,8,28040,0
14432,4,8,26978,0
14433,4,8,42170,0
14434,4,8,41571,0
14435,4,8,40555,0
14436,4,8,42190,0
14437,4,8,38309,0
14438,4,8,42148,0
14439,4,8,22825,0
14440,4,8,29760,0
14441,4,8,42215,0
14442,4,8,35991,0
14443,4,8,26918,0
14444,4,8,33925,0
14445,4,8,43378,0
14446,4,8,36120,0
14447,4,8,28131,0
14448,4,8,33900,0
14449,4,8,43100,0
14450,4,8,36838,0
14451,4,8,28896,0
14452,4,8,30421,0
14453,4,8,43163,0
14454,4,8,42974,0
14455,4,8,43030,0
14456,4,8,43185,0
14457,4,8,43128,0
14458,4,8,43104,0
14459,4,8,43121,0
14460,4,8,43129,0
14461,4,8,43118,0
14462,4,8,36649,0
14463,4,8,23344,0
14464,4,8,28583,0
14465,4,8,42220,0
14466,4,8,36890,0
14467,4,8,41088,0
14468,4,8,42251,0
14469,4,8,41847,0
14470,4,8,42179,0
14471,4,8,34605,0
14472,4,8,35288,0
14473,4,8,42255,0
14474,4,8,33049,0
14475,4,8,29292,0
14476,4,8,32764,0
14477,4,8,42214,0
14478,4,8,36522,0
14479,4,8,30550,0
14480,4,8,30016,0
14481,4,8,42214,0
14482,4,8,36187,0
14483,4,8,34772,0
14484,4,8,27362,0
14485,4,8,39983,0
14486,4,8,42257,0
14487,4,8,29314,0
14488,4,8,28520,0
14489,4,8,43039,0
14490,4,8,38279,0
14491,4,8,30213,0
14492,4,8,25515,0
14493,4,8,32946,0
14494,4,8,41499,0
14495,4,8,36833,0
14496,4,8,34493,0
14497,4,8,34860,0
14498,4,8,23195,0
14499,4,8,11015,0
14000,4,16,22118,0
14001,4,16,12210,0
14002,4,16,40777,0
14003,4,16,25396,0
14004,4,16,35817,0
14005,4,16,30580,0
14006,4,16,31065,0
14007,4,16,26587,0
14008,4,16,39134,0
14009,4,16,42980,0
14010,4,16,42976,0
14011,4,16,30412,0
14012,4,16,28796,0
14013,4,16,7822,0
14014,4,16,34897,0
14015,4,16,22464,0
14016,4,16,28444,0
14017,4,16,37001,0
14018,4,16,29198,0
14019,4,16,23401,0
14020,4,16,29655,0
14021,4,16,11400,0
14022,4,16,29326,0
14023,4,16,7443,0
14024,4,16,35809,0
14025,4,16,20665,0
14026,4,16,28975,0
14027,4,16,14257,0
14028,4,16,36116,0
14029,4,16,24270,0
14030,4,16,42776,0
14031,4,16,39045,0
14032,4,16,42941,0
14033,4,16,42078,0
14034,4,16,42912,0
14035,4,16,42955,0
14036,4,16,34223,0
14037,4,16,26683,0
14038,4,16,35791,0
14039,4,16,28882,0
14040,4,16,43989,0
14041,4,16,37032,0
14042,4,16,18087,0
14043,4,16,29269,0
14044,4,16,28632,0
14045,4,16,28873,0
14046,4,16,30496,0
14047,4,16,29652,0
14048,4,16,35735,0
14049,4,16,32261,0
14050,4,16,42957,0
14051,4,16,26573,0
14052,4,16,35780,0
14053,4,16,21623,0
14054,4,16,28976,0
14055,4,16,21551,0
14056,4,16,28313,0
14057,4,16,29261,0
14058,4,16,29597,0
14059,4,16,36531,0
14060,4,16,36122,0
14061,4,16,43721,0
14062,4,16,29094,0
14063,4,16,29123,0
14064,4,16,30072,0
14065,4,16,22068,0
14066,4,16,36427,0
14067,4,16,43637,0
14068,4,16,43290,0
14069,4,16,37494,0
14070,4,16,35452,0
14071,4,16,29181,0
14072,4,16,26356,0
14073,4,16,20907,0
14074,4,16,36411,0
14075,4,16,29609,0
14076,4,16,42250,0
14077,4,16,32378,0
14078,4,16,36080,0
14079,4,16,26671,0
14080,4,16,28262,0
14081,4,16,36312,0
14082,4,16,35144,0
14083,4,16,21128,0
14084,4,16,18121,0
14085,4,16,16303,0
14086,4,16,28927,0
14087,4,16,27386,0
14088,4,16,29309,0
14089,4,16,28077,0
14090,4,16,35100,0
14091,4,16,20964,0
14092,4,16,28252,0
14093,4,16,36430,0
14094,4,16,33410,0
14095,4,16,14103,0
14096,4,16,29369,0
14097,4,16,43172,0
14098,4,16,28164,0
14099,4,16,19446,0
14100,4,16,37322,0
14101,4,16,43345,0
14102,4,16,30187,0
14103,4,16,21656,0
14104,4,16,32559,0
14105,4,16,42538,0
14106,4,16,42636,0
14107,4,16,27109,0
14108,4,16,32275,0
14109,4,16,36094,0
14110,4,16,24707,0
14111,4,16,23283,0
14112,4,16,19132,0
14113,4,16,16290,0
14114,4,16,13726,0
14115,4,16,23461,0
14116,4,16,35922,0
14117,4,16,28444,0
14118,4,16,25261,0
14119,4,16,18622,0
14120,4,16,37289,0
14121,4,16,21527,0
14122,4,16,27990,0
14123,4,16,36998,0
14124,4,16,13637,0
14125,4,16,31242,0
14126,4,16,40421,0
14127,4,16,12256,0
14128,4,16,13091,0
14129,4,16,23657,0
14130,4,16,11224,0
14131,4,16,28584,0
14132,4,16,29687,0
14133,4,16,26540,0
14134,4,16,35258,0
14135,4,16,21260,0
14136,4,16,43041,0
14137,4,16,35728,0
14138,4,16,42925,0
14139,4,16,40122,0
14140,4,16,21397,0
14141,4,16,24038,0
14142,4,16,35050,0
14143,4,16,42972,0
14144,4,16,22165,0
14145,4,16,15086,0
14146,4,16,29739,0
14147,4,16,42987,0
14148,4,16,41862,0
14149,4,16,42980,0
14150,4,16,31057,0
14151,4,16,28637,0
14152,4,16,35791,0
14153,4,16,42967,0
14154,4,16,31726,0
14155,4,16,42985,0
14156,4,16,36527,0
14157,4,16,42988,0
14158,4,16,23913,0
14159,4,16,20999,0
14160,4,16,22232,0
14161,4,16,35758,0
14162,4,16,30118,0
14163,4,16,31588,0
14164,4,16,43618,0
14165,4,16,24042,0
14166,4,16,35826,0
14167,4,16,26511,0
14168,4,16,30422,0
14169,4,16,28388,0
14170,4,16,35761,0
14171,4,16,34580,0
14172,4,16,33971,0
14173,4,16,29783,0
14174,4,16,36585,0
14175,4,16,34288,0
14176,4,16,38877,0
14177,4,16,29898,0
14178,4,16,33284,0
14179,4,16,23010,0
14180,4,16,28580,0
14181,4,16,42979,0
14182,4,16,28647,0
14183,4,16,35700,0
14184,4,16,28632,0
14185,4,16,33969,0
14186,4,16,23726,0
14187,4,16,37006,0
14188,4,16,31322,0
14189,4,16,37221,0
14190,4,16,37248,0
14191,4,16,41225,0
14192,4,16,34402,0
14193,4,16,26989,0
14194,4,16,36854,0
14195,4,16,22129,0
14196,4,16,35772,0
14197,4,16,15370,0
14198,4,16,30182,0
14199,4,16,23137,0
14200,4,16,36947,0
14201,4,16,23567,0
14202,4,16,28753,0
14203,4,16,32288,0
14204,4,16,42949,0
14205,4,16,42960,0
14206,4,16,30406,0
14207,4,16,27587,0
14208,4,16,33817,0
14209,4,16,35783,0
14210,4,16,30404,0
14211,4,16,33945,0
14212,4,16,35796,0
14213,4,16,24475,0
14214,4,16,35716,0
14215,4,16,21459,0
14216,4,16,34043,0
14217,4,16,23431,0
14218,4,16,35599,0
14219,4,16,30683,0
14220,4,16,29678,0
14221,4,16,28617,0
14222,4,16,36442,0
14223,4,16,44288,0
14224,4,16,27309,0
14225,4,16,19453,0
14226,4,16,29914,0
14227,4,16,29116,0
14228,4,16,36226,0
14229,4,16,44237,0
14230,4,16,35449,0
14231,4,16,29024,0
14232,4,16,28892,0
14233,4,16,15796,0
14234,4,16,28627,0
14235,4,16,29266,0
14236,4,16,36797,0
14237,4,16,38186,0
14238,4,16,37285,0
14239,4,16,36196,0
14240,4,16,35869,0
14241,4,16,29531,0
14242,4,16,36568,0
14243,4,16,22728,0
14244,4,16,23686,0
14245,4,16,21870,0
14246,4,16,39831,0
14247,4,16,42912,0
14248,4,16,35960,0
14249,4,16,43841,0
14250,4,16,38693,0
14251,4,16,29463,0
14252,4,16,29627,0
14253,4,16,23358,0
14254,4,16,28157,0
14255,4,16,35177,0
14256,4,16,34449,0
14257,4,16,21243,0
14258,4,16,35095,0
14259,4,16,26804,0
14260,4,16,31492,0
14261,4,16,22256,0
14262,4,16,37230,0
14263,4,16,30435,0
14264,4,16,29826,0
14265,4,16,28477,0
14266,4,16,29083,0
14267,4,16,42253,0
14268,4,16,35081,0
14269,4,16,20797,0
14270,4,16,36832,0
14271,4,16,29082,0
14272,4,16,34484,0
14273,4,16,26987,0
14274,4,16,30651,0
14275,4,16,28717,0
14276,4,16,28742,0
14277,4,16,23729,0
14278,4,16,42189,0
14279,4,16,43206,0
14280,4,16,35906,0
14281,4,16,34280,0
14282,4,16,19897,0
14283,4,16,30733,0
14284,4,16,33153,0
14285,4,16,41174,0
14286,4,16,43776,0
14287,4,16,35573,0
14288,4,16,43909,0
14289,4,16,30003,0
14290,4,16,29444,0
14291,4,16,43359,0
14292,4,16,37132,0
14293,4,16,30764,0
14294,4,16,36404,0
14295,4,16,36112,0
14296,4,16,36421,0
14297,4,16,35226,0
14298,4,16,42182,0
14299,4,16,24248,0
14300,4,16,24315,0
14301,4,16,22914,0
14302,4,16,26365,0
14303,4,16,19918,0
14304,4,16,23083,0
14305,4,16,22409,0
14306,4,16,15788,0
14307,4,16,28651,0
14308,4,16,41390,0
14309,4,16,32982,0
14310,4,16,12089,0
14311,4,16,30488,0
14312,4,16,15054,0
14313,4,16,35599,0
14314,4,16,30175,0
14315,4,16,18893,0
14316,4,16,28789,0
